date,000002,000858,002352,002594,300308,600036,600519,601088,601127,601398
2025-07-28,1148.5,2557.97,177.32,349.74,1263.94,284.26,12274.47,99.22,136.86,18.46
2025-07-29,1151.88,2546.84,176.98,351.04,1382.91,282.34,12277.37,99.28,135.71,18.31
2025-07-30,1133.27,2567.46,177.69,342.47,1387.33,284.13,12366.44,101.06,135.12,18.46
2025-07-31,1089.3,2497.97,171.43,331.57,1433.51,284.51,12129.51,100.17,133.18,18.63
2025-08-01,1080.84,2494.88,172.06,333.33,1387.53,284.13,12089.67,98.59,134.8,18.78
2025-08-04,1084.22,2493.23,173.07,330.43,1372.97,287.2,12106.73,,133.97,18.93
2025-08-05,1090.99,2514.47,173.67,330.37,1389.44,289.44,12181.3,,134.07,19.13
2025-08-06,1089.3,2518.8,173.0,328.76,1386.8,288.61,12148.37,,135.06,19.13
2025-08-07,1094.37,2526.84,175.6,331.85,1373.23,288.8,12135.32,,134.19,19.32
2025-08-08,1090.99,2520.04,177.32,327.44,1378.76,284.83,12123.54,,132.96,19.2
2025-08-11,1096.06,2555.5,175.53,332.45,1414.67,282.08,12328.56,,134.48,18.98
2025-08-12,1094.37,2540.04,174.71,332.92,1486.67,281.44,12260.65,,136.31,19.18
2025-08-13,1092.68,2540.04,174.41,336.58,1660.05,278.5,12115.69,,135.29,18.98
2025-08-14,1087.6,2532.82,174.04,335.13,1577.51,280.04,12174.9,,134.33,18.95
2025-08-15,1104.52,2538.18,173.33,334.18,1568.16,276.97,12133.01,,134.96,18.61
2025-08-18,1099.44,2551.58,174.34,341.43,1712.75,278.31,12187.79,102.98,135.25,18.56
2025-08-19,1104.52,2565.19,173.78,339.1,1814.86,277.61,12268.84,100.46,137.97,18.66
2025-08-20,1107.9,2593.44,178.88,341.05,1764.07,277.93,12371.22,101.4,138.31,18.66
2025-08-21,1109.59,2586.64,179.59,337.43,1747.14,278.05,12356.29,100.9,138.52,18.73
2025-08-22,1109.59,2593.65,178.59,348.64,1837.25,276.71,12490.24,101.06,140.58,18.81
2025-08-25,1211.08,2679.01,180.15,351.63,2108.0,280.61,12715.31,102.64,142.59,18.71
2025-08-26,1182.33,2675.09,182.46,358.38,2068.48,278.37,12640.92,101.93,141.22,18.61
2025-08-27,1140.04,2610.76,178.55,348.7,2141.6,275.05,12354.16,100.35,138.33,18.26
2025-08-28,1145.11,2587.05,180.38,344.42,2365.11,274.92,12337.95,99.49,137.87,18.19
2025-08-29,1148.5,2670.76,166.1,359.35,2338.04,274.34,12627.18,98.36,143.68,18.31
2025-09-01,1151.88,2657.15,159.51,345.62,2675.19,268.52,12593.9,99.49,151.0,18.19
2025-09-02,1136.66,2650.76,155.85,346.63,2529.6,277.86,12723.59,100.17,154.2,18.66
2025-09-03,1112.98,2610.76,156.64,337.77,2807.53,274.41,12631.87,99.17,154.96,18.34
2025-09-04,1104.52,2587.87,155.48,327.66,2431.71,275.37,12564.55,100.2,155.63,18.58
2025-09-05,1114.67,2614.68,156.6,337.93,2681.11,273.51,12652.77,100.17,153.74,18.34
2025-09-08,1143.42,2661.69,158.69,334.75,2437.31,271.4,12808.31,99.88,150.22,18.24
2025-09-09,1160.34,2655.71,156.82,332.35,2366.82,273.96,12840.48,100.12,146.9,18.31
2025-09-10,1160.34,2640.45,156.82,331.44,2536.19,275.05,12985.6,100.2,145.42,18.41
2025-09-11,1155.26,2649.93,156.3,335.82,2898.3,276.97,12998.32,100.48,146.28,18.51
2025-09-12,1173.87,2622.51,155.48,333.68,2780.52,272.11,12934.33,99.12,145.14,18.44
2025-09-15,1178.94,2611.38,155.26,342.47,2687.83,270.06,12926.65,100.25,149.54,18.31
2025-09-16,1190.78,2593.85,155.22,339.63,2710.23,267.05,12797.65,100.83,147.75,18.36
2025-09-17,1192.47,2597.15,154.77,349.68,2675.84,267.12,12738.09,102.32,148.05,18.39
2025-09-18,1145.11,2555.5,152.73,345.65,2696.92,261.17,12524.45,100.48,150.17,17.97
2025-09-19,1180.63,2558.39,154.8,343.7,2776.63,262.25,12524.54,101.32,150.7,17.75
2025-09-22,1184.02,2525.81,151.94,340.23,2753.58,261.74,12399.8,101.09,151.85,17.7
2025-09-23,1143.42,2519.42,150.96,332.7,2860.89,265.77,12349.21,102.01,149.02,18.24
2025-09-24,1156.95,2523.13,152.2,333.05,2789.81,264.3,12302.97,102.24,150.43,18.41
2025-09-25,1150.19,2505.6,151.04,338.69,2862.93,261.1,12277.37,101.64,156.0,18.19
2025-09-26,1150.19,2477.77,151.0,338.02,2725.25,260.98,12243.24,101.74,164.99,18.26
2025-09-29,1151.88,2513.85,150.7,342.18,2745.34,260.21,12463.88,100.67,167.06,18.07
2025-09-30,1165.41,2504.78,151.98,344.07,2659.24,258.48,12319.95,101.06,180.05,17.99
2025-10-09,1148.5,2498.18,152.43,348.45,2627.16,257.97,12258.43,103.53,167.91,18.02
2025-10-10,1141.73,2489.31,155.14,339.6,2569.13,257.01,12200.58,104.4,175.96,18.02
2025-10-13,1111.28,2471.17,154.5,332.98,2485.97,256.56,12108.44,104.87,169.48,17.92
2025-10-14,1104.52,2516.94,153.49,333.93,2282.28,263.92,12379.92,106.71,167.41,18.49
2025-10-15,1097.75,2516.94,154.54,337.43,2335.16,265.45,12473.61,107.26,168.48,18.39
2025-10-16,1082.53,2530.76,153.94,336.98,2419.9,268.2,12669.07,110.28,168.48,18.81
2025-10-17,1069.0,2496.32,151.07,329.01,2463.62,266.03,12413.88,109.99,162.74,18.78
2025-10-20,1072.38,2483.75,151.98,329.3,2657.49,264.94,12438.88,110.85,163.4,18.76
2025-10-21,1082.53,2484.98,151.98,330.05,2911.37,268.52,12475.82,109.72,165.85,18.83
2025-10-22,1079.15,2476.32,151.41,326.97,2929.83,268.33,12445.45,110.62,164.91,19.13
2025-10-23,1079.15,2501.69,150.58,326.68,2907.28,270.19,12524.63,110.83,166.3,19.32
2025-10-24,1075.76,2480.24,150.28,326.9,3257.57,268.33,12371.22,111.56,167.92,19.32
2025-10-27,1069.0,2480.24,152.92,327.69,3356.09,266.03,12289.4,112.06,166.89,19.5
2025-10-28,1060.54,2476.32,152.47,326.78,3382.86,266.09,12328.56,111.8,166.86,19.69
2025-10-29,1067.31,2450.14,153.56,329.3,3433.77,260.78,12216.8,110.62,172.09,19.3
2025-10-30,1060.54,2442.72,154.24,326.43,3394.33,263.53,12172.77,112.98,171.32,19.32
2025-10-31,1060.54,2453.44,151.98,317.55,3119.15,261.55,12200.67,111.59,163.17,19.18
2025-11-03,1065.62,2453.23,150.77,313.8,3165.25,267.31,12243.24,113.98,160.67,19.47
2025-11-04,1053.78,2415.7,150.17,308.13,3150.74,275.11,12192.05,114.24,162.58,20.04
2025-11-05,1052.08,2395.5,149.34,301.82,3145.53,273.77,12115.95,114.4,153.54,20.06
2025-11-06,1045.32,2395.29,150.85,307.24,3276.56,270.83,12244.35,115.47,149.44,19.94
2025-11-07,1045.32,2407.25,150.66,306.24,3231.52,271.91,12229.0,114.79,145.69,19.84
2025-11-10,1058.85,2490.76,153.75,313.13,3231.19,273.26,12476.16,115.86,145.78,20.01
2025-11-11,1062.23,2490.35,152.66,310.99,3086.45,274.79,12447.92,114.92,140.72,20.11
2025-11-12,1058.85,2482.1,152.24,308.03,3242.73,274.6,12500.48,114.39,142.67,20.19
2025-11-13,1062.23,2499.0,152.92,314.52,3171.84,276.39,12545.1,114.44,143.36,20.24
2025-11-14,1060.54,2478.59,151.83,309.92,3051.96,276.65,12427.53,113.02,142.15,20.33
2025-11-17,1058.85,2477.36,149.83,309.01,3186.35,272.81,12550.39,113.85,140.49,20.14
2025-11-18,1036.86,2481.69,149.38,304.0,3118.49,274.28,12593.05,112.53,138.12,20.21
2025-11-19,1025.02,2471.99,149.53,299.84,3221.96,276.46,12550.48,114.17,136.61,20.28
2025-11-20,1048.7,2479.42,149.34,294.92,3244.38,276.52,12517.2,112.78,133.18,20.38
2025-11-21,1025.02,2467.66,147.38,292.06,3059.81,275.05,12512.85,112.96,129.74,20.33
2025-11-24,1021.64,2443.75,148.51,295.93,3012.26,272.68,12388.29,110.63,130.9,20.21
2025-11-25,1021.64,2443.54,147.91,295.87,3163.01,276.65,12325.58,110.63,131.27,20.48
2025-11-26,996.27,2438.39,147.91,299.59,3582.14,276.65,12363.97,110.09,131.53,20.11
2025-11-27,925.22,2431.79,146.17,297.07,3455.4,276.26,12348.19,111.3,132.03,20.11
2025-11-28,910.0,2429.93,144.59,299.84,3392.75,274.73,12375.49,110.47,132.68,19.99
2025-12-01,879.56,2425.81,144.74,301.73,3547.72,277.86,12354.16,111.0,137.97,19.94
2025-12-02,879.56,2403.54,142.86,304.41,3574.09,277.48,12252.03,111.7,135.53,19.94
2025-12-03,847.42,2383.54,143.2,299.46,3453.62,275.11,12192.91,111.81,133.39,19.84
2025-12-04,840.65,2359.83,142.67,300.06,3531.23,276.46,12149.22,112.11,132.47,19.84
2025-12-05,837.27,2370.34,144.03,302.39,3541.45,277.93,12200.67,111.51,132.59,19.69
2025-12-08,830.5,2335.5,143.5,304.12,3758.73,276.2,12100.08,109.82,132.04,19.69
2025-12-09,806.82,2286.22,141.35,302.55,3996.13,275.3,11953.25,108.7,130.37,19.96
2025-12-10,888.01,2301.48,142.48,303.94,4062.07,266.73,11968.52,107.89,130.84,19.57
2025-12-11,857.57,2307.25,139.73,303.18,3869.58,266.6,12046.93,108.24,128.59,19.72
2025-12-12,849.11,2301.06,141.05,305.61,3837.86,266.99,12120.81,107.41,128.66,19.64
2025-12-15,823.74,2318.59,140.97,300.97,3764.4,267.37,12166.46,107.16,125.64,19.6
2025-12-16,840.65,2329.93,141.8,296.94,3638.65,266.73,12132.33,107.86,129.65,19.55
2025-12-17,838.96,2338.18,142.93,299.97,3890.49,265.58,12227.03,107.41,127.8,19.6
2025-12-18,823.74,2329.91,143.91,294.67,3766.65,271.02,12209.12,109.63,125.64,20.05
2025-12-19,828.81,2332.02,142.63,296.88,3769.94,268.59,12234.78,108.99,126.8,19.77
2025-12-22,833.89,2327.8,144.37,297.32,4071.96,267.18,12219.68,109.77,127.66,19.8
2025-12-23,810.21,2314.93,144.21,298.71,4095.04,268.08,12216.21,110.49,125.79,19.87
2025-12-24,805.13,2305.64,143.91,297.48,4183.4,267.56,12155.81,108.08,125.85,19.85
2025-12-25,810.21,2333.49,144.25,298.8,4219.01,267.24,12270.96,107.76,125.23,19.72
2025-12-26,806.82,2316.19,145.04,315.09,4134.61,266.73,12270.61,107.59,126.87,19.6
2025-12-29,801.75,2279.9,145.57,315.72,4075.26,267.82,12165.36,107.94,126.55,19.75
2025-12-30,781.45,2265.13,144.63,314.27,4167.58,270.44,12058.8,108.61,127.58,19.7
2025-12-31,786.53,2235.18,144.4,307.87,4022.5,269.29,11949.99,108.75,127.18,19.9
2026-01-05,803.44,2276.53,144.14,309.1,4111.59,270.89,12373.61,108.1,127.55,19.62
2026-01-06,816.97,2282.22,147.31,315.03,3991.18,273.32,12391.05,109.5,131.76,19.57
2026-01-07,800.06,2268.51,146.59,307.5,4085.81,269.61,12350.7,110.79,134.95,19.45
2026-01-08,828.81,2255.43,146.59,305.23,3926.56,265.96,12254.73,111.3,131.74,19.3
2026-01-09,838.96,2260.49,146.85,305.64,3845.78,264.17,12313.74,113.98,131.13,19.35
2026-01-12,825.43,2290.24,147.0,307.09,3903.61,263.02,12349.57,112.4,130.41,19.42
2026-01-13,816.97,2278.64,146.7,306.2,3862.66,263.09,12243.45,112.51,129.01,19.6
2026-01-14,793.29,2258.38,145.27,302.77,3910.4,256.31,12130.74,112.08,127.96,19.3
2026-01-15,820.35,2238.34,147.68,301.41,4121.55,256.56,12051.6,111.6,127.56,19.27
2026-01-16,800.06,2218.72,146.25,302.01,4068.66,254.09,11991.82,110.09,127.14,19.1
2026-01-19,800.06,2205.85,146.51,303.05,3992.83,252.97,11939.75,109.29,127.38,18.89
2026-01-20,810.21,2213.44,149.98,298.48,3857.65,254.15,11918.49,109.69,125.31,18.92
2026-01-21,847.42,2174.2,148.85,296.47,3837.2,250.94,11723.34,107.62,124.35,18.44
2026-01-22,837.27,2168.08,149.49,296.53,4095.04,248.38,11627.9,109.15,121.04,18.24
2026-01-23,837.27,2172.93,147.53,295.05,3857.65,246.08,11601.34,107.41,124.07,18.09
2026-01-26,815.28,2159.22,146.02,291.84,3889.3,249.49,11644.73,111.84,120.49,18.17
2026-01-27,803.44,2131.37,142.67,289.25,4059.43,250.02,11653.49,109.15,118.37,18.14
2026-01-28,822.05,2124.62,141.99,294.07,4141.2,248.05,11485.85,110.57,113.93,18.07
2026-01-29,867.72,2337.08,143.65,290.83,4047.89,252.84,12475.31,111.11,114.55,18.22
2026-01-30,825.43,2215.34,141.31,286.36,4279.68,253.76,12156.68,112.59,109.44,18.19
2026-02-02,791.6,2263.66,140.79,274.26,3897.21,252.32,12382.29,107.97,109.82,18.37
2026-02-03,794.98,2263.45,141.95,275.27,3888.64,251.33,12798.1,106.33,112.92,18.02
2026-02-04,828.81,2289.61,144.97,280.84,3692.79,255.99,13232.65,113.9,115.96,18.17
2026-02-05,825.43,2297.42,147.79,283.9,3705.91,260.58,13492.96,112.4,114.92,18.32
2026-02-06,813.59,2257.54,146.44,282.98,3560.97,259.86,13145.96,111.89,114.69,18.22
2026-02-09,838.96,2265.13,146.85,283.74,3732.29,259.08,13232.3,113.34,116.69,18.27
2026-02-10,825.43,2246.99,146.29,286.1,3664.5,258.16,13057.37,114.07,116.03,18.32
2026-02-11,827.12,2237.28,145.31,290.73,3507.56,258.55,13053.29,115.09,116.13,18.29
2026-02-12,832.19,2207.33,143.88,287.21,3478.21,255.86,12899.44,114.28,114.48,18.02
2026-02-13,840.65,2237.71,142.59,284.4,3501.56,254.02,12888.16,111.3,114.84,17.84
2026-02-24,832.19,2218.72,141.88,286.29,3653.22,255.53,12727.64,114.17,113.59,17.71
2026-02-25,845.73,2218.93,141.69,288.12,3732.82,254.48,12943.35,113.26,114.75,17.69
2026-02-26,815.28,2191.71,141.31,283.08,3773.37,253.96,12722.52,112.32,111.53,17.46
2026-02-27,818.66,2195.3,142.71,281.41,3521.34,254.29,12625.42,113.47,112.84,17.36
2026-03-02,803.44,2177.79,139.54,304.94,3762.56,253.76,12496.04,120.11,111.65,17.46
2026-03-03,789.91,2163.65,139.54,299.97,3717.85,257.11,12375.26,123.01,107.66,17.87
2026-03-04,781.45,2131.37,136.75,302.42,3554.31,253.3,12158.24,123.81,106.73,17.77
2026-03-05,793.29,2140.44,138.37,297.63,3673.01,256.91,12139.67,123.19,106.19,17.84
2026-03-06,798.37,2160.49,140.37,294.96,3597.04,257.24,12165.36,123.06,105.4,17.84
2026-03-09,786.53,2141.92,139.09,307.24,3468.52,254.55,12121.97,128.75,102.83,17.82
2026-03-10,789.91,2153.1,140.64,304.34,3607.06,257.37,12164.32,124.0,104.63,17.66
2026-03-11,789.91,2155.84,140.64,312.6,3657.71,259.21,12148.0,128.43,106.74,17.87
2026-03-12,786.53,2157.74,140.71,312.22,3526.61,259.21,12078.59,132.27,105.01,17.97
2026-03-13,788.22,2172.09,143.42,314.02,3574.22,260.91,12266.36,131.36,105.38,18.07
2026-03-16,788.22,2205.64,142.07,329.61,3704.0,261.9,12670.19,130.2,108.55,18.19
2026-03-17,794.98,2210.91,141.28,324.1,3580.69,263.28,12885.56,128.19,108.19,18.54
2026-03-18,783.14,2188.34,139.88,320.38,3824.67,261.96,12744.99,127.49,106.69,18.54
2026-03-19,761.15,2163.23,137.81,322.33,3793.02,260.98,12606.76,132.83,106.09,18.89
2026-03-20,734.09,2160.49,138.64,324.6,4035.69,260.85,12538.48,133.05,104.89,18.82
2026-03-23,679.96,2114.7,132.95,339.1,3954.05,253.83,12218.03,132.92,104.37,18.19
2026-03-24,691.8,2138.12,134.57,335.98,3977.6,257.57,12211.61,130.18,102.06,18.37
2026-03-25,696.88,2161.54,137.28,335.85,4143.84,257.63,12237.12,126.87,101.51,18.42
2026-03-26,683.35,2136.86,138.22,324.95,4050.2,259.6,12158.24,128.06,98.83,18.62
2026-03-27,686.73,2165.76,139.69,331.75,3943.37,258.81,12287.01,127.54,100.33,18.57
2026-03-30,678.27,2182.85,138.52,334.12,3884.55,259.08,12321.55,128.4,99.08,18.99
2026-03-31,674.89,2178.84,143.35,331.6,3754.84,258.03,12581.86,125.53,95.5,19.17
2026-04-01,683.35,2202.47,143.54,323.41,3968.89,261.31,12663.77,125.18,96.48,19.02
2026-04-02,663.05,2215.34,143.73,320.26,3837.86,260.91,12667.59,128.06,93.66,19.15
2026-04-03,646.14,2183.48,141.73,311.94,3999.55,258.55,12668.63,127.76,90.84,18.82
2026-04-07,644.44,2175.47,142.41,308.69,4085.35,255.86,12495.26,130.02,91.08,18.57
2026-04-08,668.12,2198.25,143.01,318.9,4537.78,259.99,12712.19,125.56,94.63,18.37
2026-04-09,654.59,2164.71,141.43,312.0,4569.96,257.63,12672.88,125.64,93.13,18.39
2026-04-10,657.98,2153.52,140.75,320.32,4844.48,257.3,12616.22,124.54,94.7,18.34
2026-04-13,661.36,2160.91,139.32,328.45,4866.57,255.79,12523.81,124.38,94.74,18.49
2026-04-14,679.96,2175.26,140.11,327.09,5097.37,256.78,12554.96,122.6,94.51,18.72
2026-04-15,671.51,2184.75,141.92,324.6,5143.4,261.83,12733.71,123.06,92.86,18.82
2026-04-16,669.82,2182.43,141.54,332.51,5338.78,261.9,12693.28,122.26,94.53,18.72
2026-04-17,669.82,2149.09,138.3,326.97,5611.72,259.34,12210.83,122.31,94.07,18.67
2026-04-20,664.74,2138.33,138.15,324.22,5605.13,261.63,12242.5,121.45,94.7,18.99
2026-04-21,659.67,2134.75,138.94,319.88,5703.12,261.63,12252.22,123.46,94.57,19.12
2026-04-22,656.28,2123.35,138.68,320.16,5846.61,260.78,12230.44,123.17,95.12,18.87
2026-04-23,644.44,2134.75,138.3,314.99,5915.06,261.24,12312.87,126.15,97.23,19.02
2026-04-24,634.29,2136.65,137.54,313.36,5849.05,258.42,12655.53,126.71,95.52,19.02
2026-04-27,630.91,2114.07,138.98,322.43,5651.48,258.42,12175.77,125.61,95.34,18.84
2026-04-28,634.29,2114.07,139.5,319.72,5440.27,259.86,12191.39,129.29,93.52,18.89
2026-04-29,654.59,2074.83,138.83,332.07,5578.75,252.64,12158.16,128.83,95.1,18.74
2026-04-30,661.36,2048.24,139.81,324.45,5661.28,251.14,12016.02,128.89,93.31,18.69
2026-05-06,678.27,1946.55,140.48,317.42,5651.37,249.36,11931.08,128.16,92.6,18.47
2026-05-07,673.2,1953.72,141.58,316.51,5793.12,249.04,11896.8,122.42,93.78,18.54
2026-05-08,676.58,1943.8,142.07,315.12,5849.43,248.97,11913.63,121.32,94.94,18.72
2026-05-11,691.8,1937.05,141.01,316.44,6206.8,249.17,11812.46,121.29,93.78,18.74
2026-05-12,693.5,1910.68,139.28,312.63,6720.84,248.71,11753.63,121.37,91.21,18.77
2026-05-13,674.89,1880.93,138.15,310.65,6926.89,248.58,11662.86,120.3,91.96,18.56
2026-05-14,654.59,1877.56,136.53,311.06,7117.03,248.12,11646.2,121.29,89.42,18.74
2026-05-15,639.37,1832.83,135.1,303.4,6931.32,247.07,11566.2,122.71,87.54,18.59
